team_number,team_name,wins,losses,ties,goals_for,goals_against,red_cards,points,season,division,age_group,subdivision,gender
833A,USA 2012,4,2,2,12,6,0,14,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 3,Girls
8332,Kansas Rush Academy 2013,3,3,2,10,8,0,11,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 3,Girls
8338,ULFC Pre-Academy 12G-Pumas,3,3,2,11,12,0,11,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 3,Girls
8330,Fountain City FC 12G Elite,2,3,3,14,10,0,9,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 3,Girls
8331,HAFC Elite 12G,2,4,2,4,7,0,8,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 3,Girls
8333,KC Athletics Divino 12G,1,3,4,8,11,0,7,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 3,Girls
8335,KC Fusion 12G Navy,2,5,1,7,13,0,7,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 3,Girls
8339,Union KC Elite G12,0,8,0,0,29,0,0,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 3,Girls
8344,Sporting BV San Lorenzo 12,6,0,2,19,2,0,20,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 4,Girls
8341,BSSA Soul Crushers 2012,5,1,2,12,3,0,17,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 4,Girls
8342,KC Athletics Rosario 13G 11v11,4,4,0,24,10,0,12,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 4,Girls
8345,Sporting City East - Blue 12G,3,3,2,7,6,0,11,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 4,Girls
8346,Toca FC G2012 Premier,2,4,2,4,21,0,8,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 4,Girls
8343,KC Atletico SC 12,0,8,0,1,25,0,0,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 4,Girls
8358,SWMO Rush 2012G Elite White,7,1,0,21,10,0,21,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 5,Girls
8357,SPORTING BV Tigre 12,5,1,2,28,10,0,17,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 5,Girls
8353,KC Blaze Eclipse,5,1,2,23,10,0,17,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 5,Girls
8350,2012 SJSC Premier Dynamite,5,3,0,9,8,0,15,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 5,Girls
8352,KC Athletics Brighton 12G,3,3,2,18,15,0,11,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 5,Girls
8354,KC Fusion 12G Red,3,3,2,10,11,0,11,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 5,Girls
8356,Northland KC Surf 12/13,2,3,3,19,22,0,9,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 5,Girls
8359,ULFC Pre-Academy 12G-Flames,2,4,2,10,13,0,8,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 5,Girls
8351,Kansas Rush Riptide 2012,0,5,3,8,20,0,3,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 5,Girls
8355,LS Legends Spirit 2012,0,8,0,7,34,0,0,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 5,Girls
8369,Wave FC,6,2,0,19,12,0,18,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 6,Girls
8368,Virtus FC 2012,5,1,2,20,9,0,17,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 6,Girls
8364,Revolution FC Sporting,5,2,1,11,6,0,16,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 6,Girls
8360,Hypernova FC 2012,4,1,3,18,12,0,15,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 6,Girls
8365,SJSC Premier Chaos 2012,4,3,1,13,9,0,13,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 6,Girls
8362,KCL Barcelona,2,4,2,14,17,0,8,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 6,Girls
8366,Sporting BV Racing 12,2,4,2,6,16,0,8,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 6,Girls
8363,Mamba SC 12,2,5,1,6,15,0,7,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 6,Girls
8361,KC Fusion 12G White,2,5,1,6,10,0,7,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 6,Girls
8367,Sporting City East - Indigo 12G,1,6,1,8,15,0,4,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 6,Girls
8373,KC Athletics Everton 12G,8,0,0,26,9,0,24,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 7,Girls
8378,SoJo Soccer,6,2,0,28,10,0,18,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 7,Girls
8371,Fountain City FC 12G Premier,6,2,0,27,3,0,18,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 7,Girls
8377,PSC Warriors,5,3,0,30,13,0,15,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 7,Girls
8379,ULFC Pre-Academy 12G-Inferno,4,3,1,23,11,0,13,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 7,Girls
8375,KCL Olympic 2012,2,4,2,8,16,0,8,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 7,Girls
8374,KC Heat,1,5,2,10,27,0,5,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 7,Girls
8376,MSA Twisters,1,6,1,9,21,0,4,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 7,Girls
8372,Harrisonville Lady Cats,0,8,0,1,52,0,0,2024_fall,girls_prem,U13,U-13 Girls Premier Subdivision 7,Girls
8412,SBV ECNL-RL 2011,7,1,0,22,5,0,21,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 1,Girls
8415,Union KC DPL G11,6,1,1,20,7,0,19,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 1,Girls
8411,KC SURF ELITE 64 2011,5,3,0,17,8,0,15,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 1,Girls
8413,Sporting City 2011G,2,5,1,10,21,0,7,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 1,Girls
8416,WUFC 11G Select Academy,2,6,0,9,19,0,6,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 1,Girls
8414,Toca FC G2011 Elite,1,7,0,7,25,0,3,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 1,Girls
8425,Omaha Surf 2011G Black,6,1,1,17,6,0,19,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 2,Girls
8421,Kansas Rush Pre-GA 2011,5,1,2,19,8,0,17,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 2,Girls
8427,TSC 2011G Navy,4,1,3,14,7,0,15,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 2,Girls
8423,KCA Academy Select 11G MADL,4,2,2,19,8,0,14,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 2,Girls
8428,Union KC Elite G11,4,3,1,10,10,0,13,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 2,Girls
8422,KC Athletics Academy Select 11G,3,4,1,10,15,0,10,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 2,Girls
8426,Sporting City North - Blue 11G,1,5,2,5,10,0,5,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 2,Girls
8429,Union KC Elite G11 Navy,0,4,4,5,18,0,4,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 2,Girls
8424,KCL Academy Black 2011,0,6,2,4,21,0,2,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 2,Girls
8437,USA 2011,7,1,0,22,12,0,21,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 3,Girls
8432,KC SURF NPL 2011,6,2,0,10,3,0,18,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 3,Girls
8433,Sporting BV Lille 11,5,1,2,27,10,0,17,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 3,Girls
8434,ULFC Academy 2011G-Reign,4,3,1,12,13,0,13,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 3,Girls
8435,Union KC Elite G11 Red,2,4,2,10,12,0,8,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 3,Girls
8431,KC Athletics Galway 11G,1,6,1,7,16,0,4,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 3,Girls
8436,Union KC Premier G11,0,8,0,3,25,0,0,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 3,Girls
8446,TSC 2011G White,8,0,0,15,1,0,24,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 4,Girls
8442,LSL Lyon 2011,5,1,2,21,5,0,17,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 4,Girls
8443,OP Pre Academy 2011G,5,2,1,17,6,0,16,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 4,Girls
8445,Sporting City East - Blue 11G,3,3,2,16,7,0,11,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 4,Girls
8444,SPORTING BV Toulouse 11,2,5,1,8,18,0,7,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 4,Girls
8441,KC Athletics Freiburg 11G,2,6,0,9,18,0,6,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 4,Girls
8447,Union KC Premier G11 Red,0,8,0,1,32,0,0,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 4,Girls
8456,SJSC Premier Dash 2011,8,0,0,39,8,0,24,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 5,Girls
8457,SLS Sharks,7,1,0,33,4,0,21,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 5,Girls
8455,Pack United,5,1,2,16,6,0,17,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 5,Girls
8453,KC Blaze Stars,4,3,1,15,11,0,13,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 5,Girls
8450,Fountain City FC 11G Premier,4,3,1,18,15,0,13,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 5,Girls
8458,Sporting City North - Indigo 11G,3,3,2,16,22,0,11,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 5,Girls
8459,SS Academy 2011G Select,1,4,3,9,24,0,6,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 5,Girls
8454,LS Legends Blaze,0,5,3,10,27,0,3,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 5,Girls
8451,Kansas Rush Pre-Academy 2011,0,6,2,3,18,0,2,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 5,Girls
8452,KC Athletics Wrexham 11G,0,6,2,7,31,0,2,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 5,Girls
8464,SBV IP Strikers FC,7,0,1,34,5,0,22,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 6,Girls
8462,OP Premier 2011/2012G,5,2,1,17,9,0,16,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 6,Girls
8463,Piper SC 2011/2012,5,3,0,18,8,0,15,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 6,Girls
8465,SKV Elite 11/12G MHK,5,3,0,13,9,0,15,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 6,Girls
8461,Kansas Rush Flyers 2011,3,3,2,15,7,0,11,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 6,Girls
8466,SPORTING BV Bordeaux 11,1,7,0,8,20,0,3,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 6,Girls
8467,TISC Hurricanes 11G,0,8,0,0,47,0,0,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 6,Girls
8474,KC Athletics Cardiff 11G,7,1,0,24,6,0,21,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 7,Girls
8476,Manhattan Surf 2011G,5,2,1,15,8,0,16,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 7,Girls
8479,TISC Wave,5,2,1,13,9,0,16,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 7,Girls
8475,KC Fire FC Comets,4,2,2,15,10,0,14,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 7,Girls
8473,Emporia FC U14,4,3,1,10,10,0,13,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 7,Girls
8470,#GirlSquad,4,4,0,13,6,0,12,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 7,Girls
8472,BVBIA-GP Kansas 2011G,3,3,2,9,7,0,11,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 7,Girls
8471,BSSA Predators 2011,1,4,3,6,12,0,6,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 7,Girls
8477,SBV IP Teal Flash F.C.,1,5,2,4,12,0,5,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 7,Girls
8478,SS Academy 2011G Select II,0,8,0,0,29,0,0,2024_fall,girls_prem,U14,U-14 Girls Premier Subdivision 7,Girls
8514,KC SURF ELITE 64 2010,6,1,1,20,8,0,19,2024_fall,girls_prem,U15,U-15 Girls Premier Subdivision 1,Girls
8519,Sporting City 2010G,5,2,1,12,7,0,16,2024_fall,girls_prem,U15,U-15 Girls Premier Subdivision 1,Girls
8513,KC Fusion 10G Gold,4,1,3,14,7,0,15,2024_fall,girls_prem,U15,U-15 Girls Premier Subdivision 1,Girls
8516,KCL Academy Red 2011 E64,4,2,2,23,6,0,14,2024_fall,girls_prem,U15,U-15 Girls Premier Subdivision 1,Girls
8515,KC SURF NPL 2010,3,3,2,12,12,0,11,2024_fall,girls_prem,U15,U-15 Girls Premier Subdivision 1,Girls
8511,Alliance FC '10 Academy,2,3,3,10,8,0,9,2024_fall,girls_prem,U15,U-15 Girls Premier Subdivision 1,Girls
8518,SPORTING BV ECNL-RL 10,2,3,3,9,13,0,9,2024_fall,girls_prem,U15,U-15 Girls Premier Subdivision 1,Girls
8512,Kansas Rush Pre-GA 2010,2,5,1,9,18,0,7,2024_fall,girls_prem,U15,U-15 Girls Premier Subdivision 1,Girls
8517,Sporting AR 10G Bayern-Munich,0,8,0,2,32,0,0,2024_fall,girls_prem,U15,U-15 Girls Premier Subdivision 1,Girls
8523,KC Atletico 2010G,5,0,3,16,6,0,18,2024_fall,girls_prem,U15,U-15 Girls Premier Subdivision 2,Girls
8524,KC Fusion 10G Navy,4,1,3,12,8,0,15,2024_fall,girls_prem,U15,U-15 Girls Premier Subdivision 2,Girls
8525,Omaha Surf 2010G Black,3,1,4,11,4,0,13,2024_fall,girls_prem,U15,U-15 Girls Premier Subdivision 2,Girls
8521,Fountain City FC 10G Elite,3,2,3,8,5,0,12,2024_fall,girls_prem,U15,U-15 Girls Premier Subdivision 2,Girls
